id,user_id,number_of_friends,percentage_overlap,network_type,created_at,updated_at,data_size,total_size,percentage_overlap_data_size
4856,519,57,0.259196617,olin,42:54.7,18:36.6,3577212,142124730,0.025169525
4857,519,58,0.259196617,olin,42:59.4,18:36.6,3577212,142124730,0.025169525
4858,519,59,0.259196617,olin,43:03.4,18:36.6,3577212,142124730,0.025169525
4859,519,60,0.260042283,olin,43:07.1,18:36.6,5583747,142124730,0.039287652
4860,519,61,0.260042283,olin,43:11.1,18:36.6,5583747,142124730,0.039287652
4862,519,63,0.260465116,olin,43:43.3,18:36.6,9282826,142124730,0.065314643
4863,519,64,0.260465116,olin,43:49.3,18:36.6,9282826,142124730,0.065314643
4865,519,66,0.260465116,olin,43:58.4,18:36.6,9282826,142124730,0.065314643
4866,519,67,0.260465116,olin,44:02.7,18:36.6,9282826,142124730,0.065314643
4867,519,68,0.260465116,olin,44:13.8,18:36.7,9282826,142124730,0.065314643
4868,519,69,0.260887949,olin,44:19.0,18:36.7,9282826,142124730,0.065314643
4869,519,70,0.260887949,olin,44:23.8,18:36.7,9282826,142124730,0.065314643
4870,519,71,0.336997886,olin,44:29.8,18:41.8,24222379,142124730,0.170430431
4871,519,72,0.336997886,olin,44:34.8,18:41.8,24222379,142124730,0.170430431
4872,519,73,0.336997886,olin,44:39.3,18:41.8,24222379,142124730,0.170430431
4873,519,74,0.336997886,olin,44:47.7,18:41.8,24222379,142124730,0.170430431
4875,519,76,0.336997886,olin,45:03.4,18:41.8,24222379,142124730,0.170430431
4876,519,77,0.337420719,olin,45:08.8,18:41.8,24222379,142124730,0.170430431
4877,519,78,0.339112051,olin,45:14.0,18:41.9,24234772,142124730,0.170517629
4879,519,80,0.339112051,olin,45:29.3,18:41.9,24234772,142124730,0.170517629
4880,519,81,0.339112051,olin,45:35.0,18:41.9,24234772,142124730,0.170517629
4881,519,82,0.341226216,olin,45:46.9,18:41.9,24246277,142124730,0.170598579
4882,519,83,0.341649049,olin,45:51.8,18:42.0,24252814,142124730,0.170644574
4883,519,84,0.343340381,olin,45:59.3,18:42.2,24263828,142124730,0.170722069
4885,519,86,0.343763214,olin,46:13.0,18:42.3,24263828,142124730,0.170722069
4888,519,89,0.343763214,olin,46:32.9,18:42.3,24263828,142124730,0.170722069
4889,519,90,0.343763214,olin,46:39.9,18:42.3,24263828,142124730,0.170722069
4891,519,92,0.343763214,olin,46:55.2,18:42.3,24263828,142124730,0.170722069
4886,519,87,0.343763214,olin,46:18.6,18:42.3,24263828,142124730,0.170722069
4890,519,91,0.343763214,olin,46:48.6,18:42.3,24263828,142124730,0.170722069
4896,687,5,0.346813725,olin,47:14.4,18:42.4,3809435,107838233,0.035325458
4897,687,6,0.368872549,olin,47:21.0,18:43.4,3858007,107838233,0.035775874
4899,687,8,0.392156863,olin,47:23.4,18:45.0,3865921,107838233,0.035849261
4900,687,9,0.392156863,olin,47:25.1,18:45.0,3865921,107838233,0.035849261
4901,687,10,0.392156863,olin,47:25.7,18:45.0,3865921,107838233,0.035849261
4742,234,106,0.39488117,olin,36:16.7,18:45.1,84436282,430962381,0.195924948
4902,687,11,0.398284314,olin,47:32.9,18:45.4,3878153,107838233,0.035962691
4903,687,12,0.398284314,olin,47:34.1,18:45.4,3878153,107838233,0.035962691
4905,687,14,0.425245098,olin,47:35.9,18:46.6,3983805,107838233,0.036942417
4907,687,16,0.43627451,olin,47:37.5,18:46.9,4018114,107838233,0.03726057
4908,687,17,0.43627451,olin,47:39.7,18:46.9,4018114,107838233,0.03726057
4909,687,18,0.43627451,olin,47:51.6,18:46.9,4018114,107838233,0.03726057
4910,687,19,0.43872549,olin,48:04.5,18:47.0,4024973,107838233,0.037324174
4911,687,20,0.43995098,olin,48:10.5,18:47.1,4262074,107838233,0.039522847
4912,687,21,0.43995098,olin,48:12.2,18:47.1,4262074,107838233,0.039522847
4915,687,24,0.460784314,olin,48:15.8,18:48.0,4262074,107838233,0.039522847
4916,687,25,0.460784314,olin,48:17.7,18:48.0,4262074,107838233,0.039522847
4917,687,26,0.460784314,olin,48:18.7,18:48.0,4262074,107838233,0.039522847
4918,687,27,0.460784314,olin,48:19.6,18:48.0,4262074,107838233,0.039522847
4919,687,28,0.460784314,olin,48:20.6,18:48.0,4262074,107838233,0.039522847
4920,687,29,0.462009804,olin,48:22.1,18:48.1,4262074,107838233,0.039522847
4921,687,30,0.462009804,olin,48:27.2,18:48.1,4262074,107838233,0.039522847
4923,687,32,0.462009804,olin,48:30.0,18:48.1,4262074,107838233,0.039522847
4925,687,34,0.462009804,olin,48:32.3,18:48.1,4262074,107838233,0.039522847
4926,687,35,0.462009804,olin,49:06.7,18:48.1,4262074,107838233,0.039522847
4927,687,36,0.463235294,olin,49:08.6,18:48.1,4266666,107838233,0.039565429
4928,687,37,0.463235294,olin,49:10.3,18:48.1,4266666,107838233,0.039565429
4929,687,38,0.463235294,olin,49:11.5,18:48.1,4266666,107838233,0.039565429
4930,687,39,0.463235294,olin,49:13.0,18:48.1,4266666,107838233,0.039565429
4932,687,41,0.466911765,olin,49:18.0,18:48.4,4266666,107838233,0.039565429
4933,687,42,0.466911765,olin,49:19.2,18:48.4,4266666,107838233,0.039565429
4935,687,44,0.466911765,olin,49:22.5,18:48.4,4266666,107838233,0.039565429
4936,687,45,0.466911765,olin,49:23.9,18:48.4,4266666,107838233,0.039565429
4937,687,46,0.466911765,olin,49:25.3,18:48.4,4266666,107838233,0.039565429
4938,687,47,0.466911765,olin,49:27.3,18:48.4,4266666,107838233,0.039565429
4940,687,49,0.466911765,olin,49:30.9,18:48.4,4266666,107838233,0.039565429
4941,687,50,0.466911765,olin,49:32.3,18:48.4,4266666,107838233,0.039565429
4893,687,2,0.224264706,olin,46:59.9,18:34.4,2609667,107838233,0.024199831
4989,1060,4,0.157333333,olin,51:20.1,18:31.0,405158,76917891,0.005267409
4990,1060,5,0.157333333,olin,51:20.9,18:31.0,405158,76917891,0.005267409
4991,1060,6,0.157333333,olin,51:21.8,18:31.0,405158,76917891,0.005267409
4992,1060,7,0.157333333,olin,51:22.9,18:31.0,405158,76917891,0.005267409
4993,1060,8,0.157333333,olin,51:24.9,18:31.0,405158,76917891,0.005267409
4995,1060,10,0.165333333,olin,51:26.6,18:31.2,409171,76917891,0.005319582
4996,1060,11,0.165333333,olin,51:28.6,18:31.2,409171,76917891,0.005319582
4998,1060,13,0.168,olin,51:30.1,18:31.4,409171,76917891,0.005319582
4999,1060,14,0.168,olin,51:30.6,18:31.4,409171,76917891,0.005319582
5000,1060,15,0.168,olin,51:31.4,18:31.4,409171,76917891,0.005319582
5001,1060,16,0.170666667,olin,51:32.5,18:31.5,416696,76917891,0.005417413
5002,1060,17,0.170666667,olin,51:33.2,18:31.5,416696,76917891,0.005417413
5003,1060,18,0.170666667,olin,51:34.2,18:31.5,416696,76917891,0.005417413
5005,1060,20,0.176,olin,51:36.6,18:31.8,423078,76917891,0.005500385
5007,1060,22,0.176,olin,51:39.2,18:31.8,423078,76917891,0.005500385
5008,1060,23,0.176,olin,51:40.3,18:31.8,423078,76917891,0.005500385
5009,1060,24,0.176,olin,51:41.8,18:31.8,423078,76917891,0.005500385
5010,1060,25,0.178666667,olin,51:42.5,18:31.9,423078,76917891,0.005500385
5011,1060,26,0.178666667,olin,51:43.4,18:31.9,423078,76917891,0.005500385
5012,1060,27,0.178666667,olin,51:44.4,18:31.9,423078,76917891,0.005500385
5015,1060,30,0.178666667,olin,51:48.4,18:31.9,423078,76917891,0.005500385
5016,1060,31,0.178666667,olin,51:49.3,18:31.9,423078,76917891,0.005500385
5017,1060,32,0.178666667,olin,51:50.3,18:31.9,423078,76917891,0.005500385
5018,1060,33,0.178666667,olin,51:51.3,18:31.9,423078,76917891,0.005500385
5019,1060,34,0.178666667,olin,51:52.4,18:31.9,423078,76917891,0.005500385
5020,1060,35,0.184,olin,51:54.1,18:32.2,423078,76917891,0.005500385
5021,1060,36,0.184,olin,51:54.9,18:32.2,423078,76917891,0.005500385
5023,1060,38,0.192,olin,51:58.8,18:32.6,433840,76917891,0.0056403
5025,1060,40,0.192,olin,52:01.7,18:32.6,433840,76917891,0.0056403
5026,1060,41,0.192,olin,52:03.6,18:32.6,433840,76917891,0.0056403
5027,1060,42,0.192,olin,52:05.3,18:32.6,433840,76917891,0.0056403
5028,1060,43,0.192,olin,52:07.8,18:32.6,433840,76917891,0.0056403
5029,1060,44,0.192,olin,52:09.9,18:32.6,433840,76917891,0.0056403
5030,1060,45,0.192,olin,52:11.3,18:32.6,433840,76917891,0.0056403
5032,1060,47,0.192,olin,52:13.7,18:32.6,433840,76917891,0.0056403
5033,1060,48,0.192,olin,52:15.3,18:32.6,433840,76917891,0.0056403
5035,1060,50,0.192,olin,52:18.9,18:32.6,433840,76917891,0.0056403
5036,1060,51,0.192,olin,52:20.7,18:32.6,433840,76917891,0.0056403
5037,1060,52,0.192,olin,52:22.8,18:32.6,433840,76917891,0.0056403
5038,1060,53,0.192,olin,52:37.7,18:32.6,433840,76917891,0.0056403
5040,1060,55,0.192,olin,52:42.5,18:32.6,433840,76917891,0.0056403
5041,1060,56,0.192,olin,52:44.2,18:32.6,433840,76917891,0.0056403
5044,1060,59,0.192,olin,52:49.6,18:32.6,433840,76917891,0.0056403
5045,1060,60,0.202666667,olin,52:51.5,18:33.0,437067,76917891,0.005682254
5046,1060,61,0.202666667,olin,52:53.0,18:33.0,437067,76917891,0.005682254
5047,1060,62,0.202666667,olin,52:55.3,18:33.1,437067,76917891,0.005682254
4843,519,44,0.250317125,olin,41:59.6,18:36.1,3523831,142124730,0.024793933
5144,1154,34,0.376798953,olin,55:12.9,18:44.1,6285021,48841227,0.128682701
4942,687,51,0.466911765,olin,49:38.7,18:48.4,4266666,107838233,0.039565429
4943,687,52,0.466911765,olin,49:43.4,18:48.4,4266666,107838233,0.039565429
4946,687,55,0.466911765,olin,49:49.2,18:48.4,4266666,107838233,0.039565429
4944,687,53,0.466911765,olin,49:45.0,18:48.4,4266666,107838233,0.039565429
4947,687,56,0.469362745,olin,49:50.7,18:48.5,4267165,107838233,0.039570057
4948,687,57,0.469362745,olin,49:51.8,18:48.5,4267165,107838233,0.039570057
4950,687,59,0.470588235,olin,49:55.9,18:48.6,4267165,107838233,0.039570057
4951,687,60,0.470588235,olin,49:57.6,18:48.6,4267165,107838233,0.039570057
4952,687,61,0.470588235,olin,49:59.1,18:48.6,4267165,107838233,0.039570057
4953,687,62,0.470588235,olin,50:00.8,18:48.6,4267165,107838233,0.039570057
4955,687,64,0.473039216,olin,50:04.9,18:48.8,4276038,107838233,0.039652337
4956,687,65,0.473039216,olin,50:06.4,18:48.8,4276038,107838233,0.039652337
4958,687,67,0.473039216,olin,50:11.1,18:48.8,4276038,107838233,0.039652337
4959,687,68,0.473039216,olin,50:15.7,18:48.8,4276038,107838233,0.039652337
4960,687,69,0.473039216,olin,50:17.3,18:48.8,4276038,107838233,0.039652337
4961,687,70,0.473039216,olin,50:19.1,18:48.8,4276038,107838233,0.039652337
4962,687,71,0.473039216,olin,50:20.7,18:48.8,4276038,107838233,0.039652337
4963,687,72,0.473039216,olin,50:24.4,18:48.8,4276038,107838233,0.039652337
4965,687,74,0.473039216,olin,50:28.9,18:48.8,4276038,107838233,0.039652337
4967,687,76,0.473039216,olin,50:33.2,18:48.8,4276038,107838233,0.039652337
4968,687,77,0.473039216,olin,50:34.9,18:48.8,4276038,107838233,0.039652337
4969,687,78,0.473039216,olin,50:36.6,18:48.8,4276038,107838233,0.039652337
4970,687,79,0.473039216,olin,50:38.8,18:48.8,4276038,107838233,0.039652337
4971,687,80,0.473039216,olin,50:40.8,18:48.8,4276038,107838233,0.039652337
4972,687,81,0.473039216,olin,50:42.6,18:48.8,4276038,107838233,0.039652337
4973,687,82,0.473039216,olin,50:44.9,18:48.8,4276038,107838233,0.039652337
4976,687,85,0.473039216,olin,50:54.2,18:48.8,4276038,107838233,0.039652337
4977,687,86,0.473039216,olin,50:56.4,18:48.8,4276038,107838233,0.039652337
4978,687,87,0.473039216,olin,50:59.6,18:48.8,4276038,107838233,0.039652337
4979,687,88,0.473039216,olin,51:01.7,18:48.8,4276038,107838233,0.039652337
4980,687,89,0.473039216,olin,51:04.3,18:48.8,4276038,107838233,0.039652337
4981,687,90,0.473039216,olin,51:06.4,18:48.9,4276038,107838233,0.039652337
4983,687,92,0.473039216,olin,51:09.3,18:48.9,4276038,107838233,0.039652337
4985,687,94,0.473039216,olin,51:15.0,18:48.9,4276038,107838233,0.039652337
4987,1060,2,0.136,olin,51:18.2,18:30.1,401053,76917891,0.005214041
5058,1160,2,0.167207792,olin,53:20.2,18:31.4,801598,57898345,0.013844921
5059,1160,3,0.168831169,olin,53:20.7,18:31.4,807744,57898345,0.013951072
5060,1160,4,0.170454545,olin,53:21.5,18:31.5,807744,57898345,0.013951072
5061,1160,5,0.170454545,olin,53:21.8,18:31.5,807744,57898345,0.013951072
5062,1160,6,0.180194805,olin,53:22.9,18:32.0,807744,57898345,0.013951072
5064,1160,8,0.180194805,olin,53:26.4,18:32.0,807744,57898345,0.013951072
5065,1160,9,0.186688312,olin,53:26.7,18:32.3,1222369,57898345,0.021112331
5067,1160,11,0.186688312,olin,53:28.9,18:32.3,1222369,57898345,0.021112331
5068,1160,12,0.186688312,olin,53:32.8,18:32.3,1222369,57898345,0.021112331
5069,1160,13,0.186688312,olin,53:33.5,18:32.3,1222369,57898345,0.021112331
5070,1160,14,0.191558442,olin,53:34.0,18:32.5,1222369,57898345,0.021112331
5042,1060,57,0.192,olin,52:45.6,18:32.6,433840,76917891,0.0056403
5071,1160,15,0.196428571,olin,53:35.0,18:32.8,1222369,57898345,0.021112331
5072,1160,16,0.196428571,olin,53:35.7,18:32.8,1222369,57898345,0.021112331
5075,1160,19,0.199675325,olin,53:38.1,18:32.9,1267827,57898345,0.021897465
5076,1160,20,0.199675325,olin,53:38.9,18:32.9,1267827,57898345,0.021897465
5077,1160,21,0.199675325,olin,53:41.8,18:32.9,1267827,57898345,0.021897465
5078,1160,22,0.199675325,olin,53:44.0,18:32.9,1267827,57898345,0.021897465
5079,1160,23,0.199675325,olin,53:47.2,18:32.9,1267827,57898345,0.021897465
5080,1160,24,0.199675325,olin,53:47.8,18:32.9,1267827,57898345,0.021897465
5048,1060,63,0.202666667,olin,52:57.7,18:33.1,437067,76917891,0.005682254
5049,1060,64,0.202666667,olin,53:00.4,18:33.1,437067,76917891,0.005682254
5050,1060,65,0.202666667,olin,53:02.0,18:33.1,437067,76917891,0.005682254
5051,1060,66,0.202666667,olin,53:06.7,18:33.1,437067,76917891,0.005682254
5052,1060,67,0.202666667,olin,53:08.7,18:33.1,437067,76917891,0.005682254
5054,1060,69,0.202666667,olin,53:13.2,18:33.1,437067,76917891,0.005682254
5055,1060,70,0.202666667,olin,53:15.5,18:33.1,437067,76917891,0.005682254
5114,1154,4,0.211949411,olin,54:32.9,18:33.7,5462063,48841227,0.111833042
5115,1154,5,0.222416049,olin,54:33.5,18:34.2,5487665,48841227,0.112357231
5082,1160,26,0.224025974,olin,53:50.5,18:34.3,1314394,57898345,0.022701754
5084,1160,28,0.224025974,olin,53:53.3,18:34.3,1314394,57898345,0.022701754
5085,1160,29,0.224025974,olin,53:54.0,18:34.3,1314394,57898345,0.022701754
5086,1160,30,0.225649351,olin,53:55.2,18:34.4,1314394,57898345,0.022701754
5087,1160,31,0.225649351,olin,53:56.2,18:34.4,1314394,57898345,0.022701754
5089,1160,33,0.225649351,olin,53:58.7,18:34.4,1314394,57898345,0.022701754
5116,1154,6,0.228085478,olin,54:33.9,18:34.6,5531213,48841227,0.113248854
5117,1154,7,0.230266027,olin,54:34.7,18:34.7,5553278,48841227,0.113700624
5090,1160,34,0.230519481,olin,53:59.8,18:34.7,1314394,57898345,0.022701754
5091,1160,35,0.230519481,olin,54:01.2,18:34.7,1314394,57898345,0.022701754
5092,1160,36,0.230519481,olin,54:02.2,18:34.7,1314394,57898345,0.022701754
5095,1160,39,0.230519481,olin,54:06.0,18:34.7,1314394,57898345,0.022701754
5096,1160,40,0.230519481,olin,54:06.8,18:34.7,1314394,57898345,0.022701754
5097,1160,41,0.230519481,olin,54:08.8,18:34.7,1314394,57898345,0.022701754
5098,1160,42,0.230519481,olin,54:09.9,18:34.7,1314394,57898345,0.022701754
5099,1160,43,0.232142857,olin,54:10.8,18:34.8,1314394,57898345,0.022701754
5100,1160,44,0.232142857,olin,54:12.2,18:34.8,1314394,57898345,0.022701754
5101,1160,45,0.232142857,olin,54:13.3,18:34.8,1314394,57898345,0.022701754
5104,1160,48,0.232142857,olin,54:17.2,18:34.8,1314394,57898345,0.022701754
5105,1160,49,0.233766234,olin,54:18.4,18:34.9,1314394,57898345,0.022701754
5107,1160,51,0.233766234,olin,54:22.5,18:34.9,1314394,57898345,0.022701754
5108,1160,52,0.233766234,olin,54:23.6,18:34.9,1314394,57898345,0.022701754
5109,1160,53,0.233766234,olin,54:25.1,18:34.9,1314394,57898345,0.022701754
5106,1160,50,0.233766234,olin,54:21.1,18:35.0,1314394,57898345,0.022701754
5118,1154,8,0.235063236,olin,54:35.5,18:35.0,5576175,48841227,0.114169429
5119,1154,9,0.246838203,olin,54:36.2,18:35.8,5740439,48841227,0.117532653
5120,1154,10,0.271260358,olin,54:37.3,18:37.4,5767983,48841227,0.118096603
5121,1154,11,0.319232447,olin,54:38.2,18:40.6,5922181,48841227,0.121253731
5122,1154,12,0.319668556,olin,54:39.3,18:40.6,5922181,48841227,0.121253731
5124,1154,14,0.325337985,olin,54:41.4,18:41.1,5929105,48841227,0.121395496
5125,1154,15,0.325337985,olin,54:42.5,18:41.1,5929105,48841227,0.121395496
5127,1154,17,0.333187963,olin,54:45.2,18:41.6,5988419,48841227,0.122609921
5128,1154,18,0.333624073,olin,54:46.5,18:41.6,6011911,48841227,0.123090908
5129,1154,19,0.333624073,olin,54:47.7,18:41.6,6011911,48841227,0.123090908
5130,1154,20,0.336676843,olin,54:49.2,18:41.8,6030056,48841227,0.123462418
5131,1154,21,0.339729612,olin,54:50.4,18:41.9,6068829,48841227,0.124256276
5132,1154,22,0.339729612,olin,54:51.8,18:41.9,6068829,48841227,0.124256276
5134,1154,24,0.341037942,olin,54:54.4,18:41.9,6068829,48841227,0.124256276
5136,1154,26,0.344090711,olin,54:58.7,18:42.3,6121774,48841227,0.125340299
5137,1154,27,0.34583515,olin,55:00.3,18:42.4,6133097,48841227,0.125572132
5138,1154,28,0.34670737,olin,55:02.2,18:42.4,6133097,48841227,0.125572132
5139,1154,29,0.34845181,olin,55:04.1,18:42.5,6140077,48841227,0.125715044
5140,1154,30,0.34845181,olin,55:05.6,18:42.5,6140077,48841227,0.125715044
5141,1154,31,0.350196249,olin,55:07.0,18:42.5,6144174,48841227,0.125798928
5142,1154,32,0.374618404,olin,55:09.1,18:43.9,6279963,48841227,0.128579141
5149,1154,39,0.378543393,olin,55:23.2,18:44.2,6289051,48841227,0.128765213
5150,1154,40,0.378543393,olin,55:25.5,18:44.2,6289051,48841227,0.128765213
5151,1154,41,0.380723942,olin,55:28.4,18:44.4,6295649,48841227,0.128900304
5152,1154,42,0.381596162,olin,55:30.2,18:44.4,6307386,48841227,0.129140613
5153,1154,43,0.381596162,olin,55:33.0,18:44.4,6307386,48841227,0.129140613
5154,1154,44,0.381596162,olin,55:38.8,18:44.4,6307386,48841227,0.129140613
5156,1154,46,0.383340602,olin,55:53.6,18:44.5,6326624,48841227,0.129534502
5158,1154,48,0.383776712,olin,55:59.1,18:44.5,6326624,48841227,0.129534502
5112,1154,2,0.077191452,olin,54:32.0,18:29.2,3784964,48841227,0.077495268
5232,1277,2,0,olin,03:24.6,15:58.3,0,4942650,0
5235,1277,5,0.150289017,olin,03:26.8,18:30.7,2155126,4942650,0.436026423
5236,1277,6,0.158959538,olin,03:31.2,18:31.0,2577055,4942650,0.521391359
5238,1277,8,0.158959538,olin,03:32.1,18:31.0,2577055,4942650,0.521391359
5239,1277,9,0.158959538,olin,03:32.5,18:31.0,2577055,4942650,0.521391359
5240,1277,10,0.158959538,olin,03:33.2,18:31.0,2577055,4942650,0.521391359
5241,1277,11,0.158959538,olin,03:33.8,18:31.0,2577055,4942650,0.521391359
5243,1277,13,0.158959538,olin,03:34.5,18:31.0,2577055,4942650,0.521391359
5244,1277,14,0.158959538,olin,03:36.0,18:31.0,2577055,4942650,0.521391359
5245,1277,15,0.158959538,olin,03:36.5,18:31.0,2577055,4942650,0.521391359
5246,1277,16,0.158959538,olin,03:37.3,18:31.0,2577055,4942650,0.521391359
5249,1277,19,0.158959538,olin,03:43.6,18:31.0,2577055,4942650,0.521391359
5250,1277,20,0.161849711,olin,03:44.0,18:31.1,2577055,4942650,0.521391359
5251,1277,21,0.161849711,olin,03:48.0,18:31.1,2577055,4942650,0.521391359
5253,1277,23,0.161849711,olin,03:49.6,18:31.1,2577055,4942650,0.521391359
5254,1277,24,0.161849711,olin,03:50.7,18:31.1,2577055,4942650,0.521391359
5255,1277,25,0.161849711,olin,03:51.4,18:31.1,2577055,4942650,0.521391359
5256,1277,26,0.167630058,olin,03:52.2,18:31.4,2588207,4942650,0.523647638
5257,1277,27,0.167630058,olin,03:53.0,18:31.4,2588207,4942650,0.523647638
5259,1277,29,0.167630058,olin,03:54.5,18:31.4,2588207,4942650,0.523647638
5261,1277,31,0.167630058,olin,03:55.7,18:31.4,2588207,4942650,0.523647638
5262,1277,32,0.173410405,olin,03:57.6,18:31.6,2588207,4942650,0.523647638
5263,1277,33,0.173410405,olin,03:58.8,18:31.6,2588207,4942650,0.523647638
5264,1277,34,0.173410405,olin,03:59.5,18:31.6,2588207,4942650,0.523647638
5265,1277,35,0.173410405,olin,04:00.9,18:31.6,2588207,4942650,0.523647638
5146,1154,36,0.377671173,olin,55:17.0,18:44.2,6285021,48841227,0.128682701
5159,1154,49,0.384648932,olin,56:02.1,18:44.6,6331641,48841227,0.129637222
5161,1154,51,0.384648932,olin,56:07.3,18:44.6,6331641,48841227,0.129637222
5162,1154,52,0.384648932,olin,56:09.9,18:44.6,6331641,48841227,0.129637222
5163,1154,53,0.384648932,olin,56:12.5,18:44.6,6331641,48841227,0.129637222
5164,1154,54,0.384648932,olin,56:15.2,18:44.6,6331641,48841227,0.129637222
5165,1154,55,0.384648932,olin,56:19.4,18:44.6,6331641,48841227,0.129637222
5166,1154,56,0.384648932,olin,56:22.3,18:44.6,6331641,48841227,0.129637222
5168,1154,58,0.384648932,olin,56:28.9,18:44.6,6331641,48841227,0.129637222
5170,1154,60,0.385085041,olin,56:41.1,18:44.7,6331641,48841227,0.129637222
5171,1154,61,0.385521151,olin,56:44.9,18:44.7,6331641,48841227,0.129637222
5172,1154,62,0.385521151,olin,56:48.6,18:44.7,6331641,48841227,0.129637222
5173,1154,63,0.385521151,olin,56:55.3,18:44.7,6331641,48841227,0.129637222
5174,1154,64,0.385521151,olin,56:58.8,18:44.7,6331641,48841227,0.129637222
5175,1154,65,0.385521151,olin,57:02.7,18:44.7,6331641,48841227,0.129637222
5178,1154,68,0.388137811,olin,57:19.1,18:44.8,6361122,48841227,0.130240831
5179,1154,69,0.388137811,olin,57:23.9,18:44.8,6361122,48841227,0.130240831
5180,1154,70,0.388137811,olin,57:28.4,18:44.8,6361122,48841227,0.130240831
5181,1154,71,0.388137811,olin,57:41.8,18:44.8,6361122,48841227,0.130240831
5182,1154,72,0.38944614,olin,57:45.8,18:44.8,6361122,48841227,0.130240831
